id_hex,id_estab,total_2017,input_2017,total_2018,input_2018,razao_social
89a8a06a013ffff,06893346000142,1,rais_2017,2,rais_2017,LACOMBE ADVOGADOS ASSOCIADOS
89a8a06a013ffff,06945522000142,27,rais_2017,25,rais_2017,TESOURO LASER COPIAS E COMERCIO LTDA
89a8a06a013ffff,06948567000170,9,rais_2017,7,rais_2017,MUDE DE VIDA LOTERIAS LTDA ME
89a8a06a013ffff,06954435000151,2,rais_2017,1,cep_changed_2018,CLISAM CLINICA DA SAUDE DA MULHER LTDA
89a8a06a013ffff,06969483000113,2,rais_2017,2,rais_2017,BAGNOREGIO EMPREENDIMENTOS IMOBILIARIOS LTDA.
89a8a06a013ffff,07028082000121,1,rais_2017,1,rais_2017,PAULO GOMIDE& ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07050463000107,,,2,new_estab_2018,FM SERVICOS E CARTOR E DOC LTDA EPP
89a8a06a013ffff,07137856000152,1,rais_2017,,,
89a8a06a013ffff,07240293000123,1,rais_2017,,,
89a8a06a013ffff,07278425000106,8,rais_2017,8,rais_2017,RABO DE PEIXE TRANSP SERV MARIT EMPREEN
89a8a06a013ffff,07288148000112,25,rais_2017,25,rais_2017,MONTENERO RESTAURANTE BUFFET E EVENTOS EIRELI
89a8a06a013ffff,07346283000177,7,rais_2017,4,rais_2017,CALCULADOR CONSULTORIA E CORRETAGEM DE SEGURO
89a8a06a013ffff,07352348000197,1,rais_2017,1,rais_2017,SALGUEIRO E THOME ADVOGADAS
89a8a06a013ffff,07397470000260,4,rais_2017,4,rais_2017,SO MOTOR 2005 AUTO PECAS LTDA
89a8a06a013ffff,07419143000181,6,rais_2017,5,rais_2017,ESTUDIO DE ARTES GRAFICAS ICONE 2005 LTDA EP
89a8a06a013ffff,07467907000104,3,rais_2017,4,cep_changed_2018,CONTROLADORIA CONTABIL E FISCAL LTDAME
89a8a06a013ffff,07481958000190,5,rais_2017,3,rais_2017,PALEAL BEBIDAS PETISCOS LTDA
89a8a06a013ffff,07491029000162,15,rais_2017,13,rais_2017,VINTAGE BAR E RESTAURANTE LTDA
89a8a06a013ffff,07492060000118,5,rais_2017,4,rais_2017,FERNANDO MARTINS ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07622240000177,1,rais_2017,1,rais_2017,DRUMMOND E RANGEL ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07628983000154,1,rais_2017,,,
89a8a06a013ffff,07675880000145,1,rais_2017,1,rais_2017,GOMES CANEDO ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07684289000154,2,rais_2017,1,rais_2017,CZ PROMOCOES E EVENTOS LTDAME
89a8a06a013ffff,07705105000195,1,rais_2017,1,rais_2017,BAR DIAS ADVOGADOS
89a8a06a013ffff,07716894000160,10,rais_2017,8,rais_2017,FERNANDO JORGE CASSAR CONSULTORIA ECONOMICA
89a8a06a013ffff,07746106000188,1,rais_2017,1,rais_2017,MATHEUS ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07754994000180,3,rais_2017,3,rais_2017,LMJ MUNDO JURIDICO LIVRARIA LTDA
89a8a06a013ffff,07779698000134,60,rais_2017,51,rais_2017,JOAO BARBOSA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,07796183000142,1,rais_2017,1,rais_2017,TRIPLO A CONSULTORIA FINANCEIRA LTDA
89a8a06a013ffff,07799454000466,5,rais_2017,4,rais_2017,CENOFISCO CENTRO DE CAP PROFISSIONAL LTDA
89a8a06a013ffff,07840004000127,2,rais_2017,2,rais_2017,CAJA EDITORA E MULTIMIDIA LTDA EPP
89a8a06a013ffff,07843062000104,2,rais_2017,2,rais_2017,ANA MAURO E ANDRE DE FELICE ADVOGADOS ASSOCIA
89a8a06a013ffff,07854217000108,2,rais_2017,2,rais_2017,CORREA DA VEIGA ADVOGADOS
89a8a06a013ffff,07912571000141,11,rais_2017,7,rais_2017,FARMACIA FARMA FE DE NOVA IGUACU LTDA
89a8a06a013ffff,07919689000100,5,rais_2017,5,rais_2017,IBOALAN CORRETORA DE SEGUROS LTDA ME
89a8a06a013ffff,08012336000186,1,rais_2017,2,rais_2017,DANKEN MARCAS PATENTES FRANQUIAS LTDA
89a8a06a013ffff,08041566000173,24,rais_2017,25,rais_2017,CAFE COM TEXTO LANCHONETE LTDA ME
89a8a06a013ffff,08106258000189,,,1,new_estab_2018,CAMPELLO TORRES ADVOCACIA
89a8a06a013ffff,08106258000260,1,rais_2017,1,rais_2017,CAMPELLO TORRES ADVOCACIA
89a8a06a013ffff,08139195000167,4,rais_2017,7,rais_2017,PROJEFLEX ENGENHARIA LIMITADA
89a8a06a013ffff,08154258000154,10,rais_2017,13,rais_2017,GUSTAVO TEPEDINO ADVOGADOS
89a8a06a013ffff,08239332000135,2,rais_2017,2,rais_2017,PFEIFER PRODUCOES ARTISTICAS LTDA
89a8a06a013ffff,08254101000109,2,rais_2017,2,rais_2017,VB NAVEGACAO SA
89a8a06a013ffff,08313722000108,3,rais_2017,3,rais_2017,Q.COSTURA SERVICOS DE COSTURA DE ROUPAS LTDA
89a8a06a013ffff,08332003000215,5,rais_2017,,,
89a8a06a013ffff,08409570000141,,,2,new_estab_2018,VANTO GROUP INC DO BRASIL
89a8a06a013ffff,08568299000197,4,rais_2017,4,rais_2017,MATOS DAIXUM ADVOGADOS
89a8a06a013ffff,08593480000153,5,rais_2017,5,rais_2017,MAIS CRIACOES 2006 PRODUCOES ARTISTICAS E EVE
89a8a06a013ffff,08623410000109,1,rais_2017,1,rais_2017,MCR ASSESSE CONSULTTRANSPRODOVDE PASSAGLTDA
89a8a06a013ffff,08627161000111,1,rais_2017,1,rais_2017,B I AUTO LEGALIZACOES LTDA
89a8a06a013ffff,08732746000100,28,rais_2017,29,rais_2017,RESTAURANTE AVENIDA RIO BRASA FORUM EIRELI
89a8a06a013ffff,08743025000430,9,rais_2017,11,rais_2017,JESMOND COMERCIO VAREJISTA LTDA
89a8a06a013ffff,08809737000161,3,rais_2017,2,rais_2017,NASSEH COMUNICACAO LTDA
89a8a06a013ffff,08810753000174,5,rais_2017,5,rais_2017,DIRETORIO ESTADUAL DO PART PROGRESSISTA
89a8a06a013ffff,08828844000137,5,rais_2017,5,rais_2017,BLISS PARTICIPACOES E INV LTDA
89a8a06a013ffff,08851629000157,2,rais_2017,2,rais_2017,MARINS TEIXEIRA ADVOGADOS
89a8a06a013ffff,08858248000108,1,rais_2017,1,rais_2017,INSTITUTO E
89a8a06a013ffff,08915216000199,4,rais_2017,2,rais_2017,ASSOCIACAO NACIONAL DO COMERCIO E DAS EMPRESA
89a8a06a013ffff,08919900000149,,,6,cep_changed_2018,PREMIUM QUALITY CERTIFICADORA E CORRETORA DE
89a8a06a013ffff,08937113000120,8,rais_2017,7,rais_2017,C TRAVEL VIAGENS E TURISMO LTDA
89a8a06a013ffff,08975753000124,,,1,new_estab_2018,SOARES DE ANDRADE ADVOGADOS ASSOCIADOS
89a8a06a013ffff,09011667000164,38,rais_2017,,,
89a8a06a013ffff,09119501000166,1,rais_2017,1,rais_2017,FOTODERMATOLOGIA PROF ABSALOM FILGUEIRA LTDA
89a8a06a013ffff,09127934000163,119,rais_2017,106,rais_2017,RIOCARD TECNOLOGIA DA INFORMACAO SA
89a8a06a013ffff,09159087000119,3,rais_2017,3,rais_2017,CST RIOS ASSESSORIA IMOBILIARIA LTDA
89a8a06a013ffff,09159540000197,1,rais_2017,2,rais_2017,FLY4VISION COM E SERV DE INFORMATICA EIRELI
89a8a06a013ffff,09163673000137,1,rais_2017,,,
89a8a06a013ffff,09202985000102,1,rais_2017,1,rais_2017,S A SOUTHEAST COMERCIO DE EQUIP.E SUPRIMENTOS
89a8a06a013ffff,09304985000113,6,rais_2017,8,rais_2017,CEREJA CAFE CAFE E LANCHONETE LTDA
89a8a06a013ffff,09324352000177,13,rais_2017,11,rais_2017,INSTITUTO EUVALDO LODI - IEL RJ
89a8a06a013ffff,09336364000111,1,rais_2017,1,rais_2017,QUEIROZ SEPULVEDA ADV ASSOC
89a8a06a013ffff,09349106000170,1,rais_2017,2,rais_2017,GOLDEMBERG ADVOCACIA & CONSULTORIA
89a8a06a013ffff,09367845000194,2,rais_2017,1,rais_2017,RAF 08 LANCHONETE LTDA
89a8a06a013ffff,09373331000141,7,rais_2017,4,rais_2017,D L B DE MOURA BIJOUTERIA
89a8a06a013ffff,09429171000105,3,rais_2017,4,rais_2017,LLORENTE E CUENCA DO BRASIL CONSULTORES DE CO
89a8a06a013ffff,09552086000130,9,rais_2017,7,rais_2017,PAULON GAMA ADVOCACIA DO TRABALHO
89a8a06a013ffff,09616711000160,1,rais_2017,205,rais_2017,TRIMONTE INDUSTRIA E COMERCIO AGROPECUARIO LT
89a8a06a013ffff,09628740000141,5,rais_2017,4,rais_2017,LU FA BAR E LANCHONETE LTDA ME
89a8a06a013ffff,10284045000199,1,rais_2017,6,rais_2017,NF COMERCIO E SERVICOS EIRELI
89a8a06a013ffff,10287021000193,3,rais_2017,2,rais_2017,HEALTH SERVICOS E GESTAO DE SAUDE LTDA EPP
89a8a06a013ffff,10303532000151,3,rais_2017,3,rais_2017,TECNO LOCKER LOCACAO DE BENS LTDA - ME
89a8a06a013ffff,10316307000150,2,rais_2017,2,rais_2017,THALES ANTONIO ROCHA
89a8a06a013ffff,10434012000188,5,rais_2017,7,rais_2017,LEMOS SANTOS SERVICOS ADVOCATICIOS
89a8a06a013ffff,10465769000139,5,rais_2017,5,rais_2017,CEFF ASSESSORIA IMOBILIARIA LTDA
89a8a06a013ffff,10468374000190,18,rais_2017,15,rais_2017,CONTEMPORANEA CONSULTORIA CONTABIL LTDA
89a8a06a013ffff,10480563000188,2,rais_2017,1,rais_2017,ALEXANDRE S ALVES DOS SANTOS ELETRONICOS ME
89a8a06a013ffff,10484576000125,12,rais_2017,11,rais_2017,MULTIPLA ESCOLHA LOCACAO CENOGRAFICA E EVENTO
89a8a06a013ffff,10538883000141,,,1,new_estab_2018,MENDES E BRUNIZIO ADVOGADOS ASSOCIADOS
89a8a06a013ffff,10547645000100,1,rais_2017,1,rais_2017,L & S PARTICIPACOES EIRELI ME
89a8a06a013ffff,10600441000188,1,rais_2017,1,rais_2017,MAGALHAES VIEIRA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,10655958000174,6,rais_2017,,,
89a8a06a013ffff,10789179000161,1,rais_2017,1,rais_2017,TRADERDATA SISTEMA DE INFORMACAO LTDA
89a8a06a013ffff,10816438000104,4,rais_2017,4,rais_2017,POLO CRIATIVO LTDA ME
89a8a06a013ffff,10819815000150,3,rais_2017,2,rais_2017,GLOBAL 2010 BAR RESTAURANTE LTDA EPP
89a8a06a013ffff,10873058000101,2,rais_2017,,,
89a8a06a013ffff,10925271000101,2,rais_2017,2,rais_2017,CLINICA ODONTOLOGICA DEBRET LTDA
89a8a06a013ffff,10937136000186,,,1,new_estab_2018,MED PRACA ONZE SERVICOS MEDICOS LTDA
89a8a06a013ffff,10943872000147,2,rais_2017,1,rais_2017,BOOLEANOS CONSULTORIA ADMINISTRATIVA LTD
89a8a06a013ffff,10949988000193,1,rais_2017,,,
89a8a06a013ffff,10974555000198,1,rais_2017,,,
89a8a06a013ffff,10997345000115,2,rais_2017,3,cep_changed_2018,TRANSENERGIA GOIAS SA
89a8a06a013ffff,11076389000175,22,rais_2017,19,rais_2017,PURALIMENTO COMERCIO DE ALIMENTOS INTEGRAIS E
89a8a06a013ffff,11137051027467,5,rais_2017,4,rais_2017,INTERBELLE COMERC PROD DE BELEZA LTDA
89a8a06a013ffff,11202851000133,1,rais_2017,1,rais_2017,PONTO EXECUTIVO COMERCIO LTDA ME
89a8a06a013ffff,11284186000174,77,rais_2017,20,rais_2017,SERVICOS TECNICOS G A S LTDA
89a8a06a013ffff,11384392000156,1,rais_2017,1,rais_2017,ANDREATTA HINRICHSEN & ADVOGADOS ASSOCIADOS
89a8a06a013ffff,11425732000140,10,rais_2017,5,rais_2017,BJ3 CONSTRUTORA E INCORPORADORA LTDA
89a8a06a013ffff,11431644000231,4,rais_2017,4,rais_2017,PROAMAR SERVICOS MARITIMOS LTDA ME
89a8a06a013ffff,11434698000170,1,rais_2017,1,rais_2017,CARVALHO E CASTIGLIA ADVOGADOS
89a8a06a013ffff,11469837000109,4,rais_2017,17,rais_2017,MGF AUDITORIA INDEPENDENTE LTDA
89a8a06a013ffff,11518456000164,6,rais_2017,,,
89a8a06a013ffff,11527852000158,,,2,new_estab_2018,GUSTAVO BARROSO NASCIMENTO 11002126711
89a8a06a013ffff,11579283000194,2,rais_2017,2,rais_2017,PORTO SAMPAIO SILVA ADVOGADOS
89a8a06a013ffff,11628932000108,1,rais_2017,1,rais_2017,WANIS ADVOGADOS ASSOCIADOS
89a8a06a013ffff,11677441000149,,,390,cep_changed_2018,RADIX ENGENHARIA E DESENVOLVIMENTO DE SOFTWAR
89a8a06a013ffff,11705957000150,1,rais_2017,1,rais_2017,UNICLUBE CONSULTORIA E CORRETORA DE SEGUROS L
89a8a06a013ffff,11726432000109,1,rais_2017,1,rais_2017,GAMA CORRESPONDENTE BANCARIO LTDA
89a8a06a013ffff,11728218000183,9,rais_2017,7,rais_2017,SANSON ADVOGADOS
89a8a06a013ffff,11745496000149,4,rais_2017,,,
89a8a06a013ffff,11792542000160,13,rais_2017,11,rais_2017,DAMLUC 2010 COMERCIO ALIMENTICIO EIRELI
89a8a06a013ffff,11918411000187,15,rais_2017,20,rais_2017,NOVA CLEAN TERCEIRIZACAO E SERVICOS LTDA
89a8a06a013ffff,11990196000125,4,rais_2017,4,rais_2017,RICARDO HORACIO CAMPOS DOS SANTOS ADV ASSOCIA
89a8a06a013ffff,12072135000141,,,2,new_estab_2018,MAGARINHO ADVOGADOS
89a8a06a013ffff,12073822000181,21,rais_2017,17,rais_2017,RESTAURANTE PACO MINEIRO LTDA LTDA EPP
89a8a06a013ffff,12104987000173,5,rais_2017,,,
89a8a06a013ffff,12218168000238,2,rais_2017,2,rais_2017,APPCO BRASIL SERVICOS DE PROMOCAO E VENDAS LT
89a8a06a013ffff,12304463000126,29,rais_2017,32,rais_2017,IDDEAL TELEMARKETING LTDA EPP
89a8a06a013ffff,12547346000193,2,rais_2017,1,rais_2017,ROBERTO MORENO E ADVOGADOS
89a8a06a013ffff,12559289000162,1,rais_2017,1,cep_changed_2018,VIVACQUA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,12655886000190,4,rais_2017,4,rais_2017,CAMPOS MARTINS WILDHAGEN ADVOGADOS
89a8a06a013ffff,12942180000100,2,rais_2017,4,rais_2017,CENTRO LATINO AMERICANO ESTUDOS JURIDICO
89a8a06a013ffff,13122777000170,79,rais_2017,57,cep_changed_2018,SR TERCERIZACAO DE MAO DE OBRA LTDA
89a8a06a013ffff,13127015000167,6,rais_2017,4,rais_2017,SETE BRASIL PARTICIPACOES S A
89a8a06a013ffff,13162445000110,5,rais_2017,5,rais_2017,FARANI GRACA ARANHA CAFE ALIMENTOS LTDA
89a8a06a013ffff,13195828000194,5,rais_2017,5,rais_2017,PENALVA SANTOS ADVOGADOS ASSOCIADOS
89a8a06a013ffff,13259186000140,2,rais_2017,2,rais_2017,QUEIROZ GALVAO TECNOLOGIA EM DEFESA E SEGURAN
89a8a06a013ffff,13284157000138,13,rais_2017,12,rais_2017,AXA MATRIX RISK CONSULTANTS BRAZIL LTDA
89a8a06a013ffff,13302128000151,13,rais_2017,17,rais_2017,ORBE CONSULTORIA EM GESTAO EMPRESARIAL E
89a8a06a013ffff,13318619000190,2,rais_2017,2,rais_2017,ARAM INVESTIMENTOS E GESTAO DE RECURSOS LTDA
89a8a06a013ffff,13389555000119,2,rais_2017,2,rais_2017,NORTEK BRASIL REPRESENTACOES CONSULTORIA TECN
89a8a06a013ffff,13480829000180,1,rais_2017,1,rais_2017,ZORZENON E ADVOGADOS ASSOCIADOS
89a8a06a013ffff,13535643000181,1,rais_2017,,,
89a8a06a013ffff,13537952000190,2,rais_2017,3,rais_2017,REINTJES ENGRENAGENS E SISTEMAS DO BRASI
89a8a06a013ffff,13625027000111,,,3,new_estab_2018,EUROPARTNER BRASIL ASSESSORIA E CONSULTORIA E
89a8a06a013ffff,13684586000100,2,rais_2017,,,
89a8a06a013ffff,13848941000121,1,rais_2017,1,rais_2017,SCALFONE ADVOGADOS
89a8a06a013ffff,13967469000146,3,rais_2017,2,rais_2017,CARVALHO GONCALVES IMOVEIS LTDA
89a8a06a013ffff,14149449000120,3,rais_2017,3,rais_2017,HUB DESENVOLVIMENTO PROFISSIONAL LTDA
89a8a06a013ffff,14238744000153,1,rais_2017,1,rais_2017,ANDRE LUIS ROSA ADVOGADOS
89a8a06a013ffff,14368563000222,4,rais_2017,4,rais_2017,TRATO FRANQUIAS E SERVICOS
89a8a06a013ffff,14388516000160,9,rais_2017,9,rais_2017,VIC DTVM SA
89a8a06a013ffff,14393784000250,,,25,new_estab_2018,ZENTECH DO BRASIL SERVICOS TECNICOS LTDA
89a8a06a013ffff,14410178000115,34,rais_2017,51,rais_2017,LICKS ADVOGADOS
89a8a06a013ffff,14654631000139,6,rais_2017,,,
89a8a06a013ffff,14705221000170,1,rais_2017,1,rais_2017,DIRETORIO ESTADUAL DO PARTIDO SOCIAL DEMOCRAT
89a8a06a013ffff,14826912000121,8,rais_2017,12,rais_2017,OG INTCOM SOLUCOES EM TI SA
89a8a06a013ffff,14942377000174,2,rais_2017,2,rais_2017,SOFT GREEN SERV. DE ESTETICA E COM. DE PROD.
89a8a06a013ffff,15039249000188,7,rais_2017,15,rais_2017,RESTAURANTE SMART MINEIRO LTDA
89a8a06a013ffff,15109199000168,14,rais_2017,14,rais_2017,GOVARDHANA HARI RESTAURANTE LTDA EPP
89a8a06a013ffff,15279665001044,77,rais_2017,,,
89a8a06a013ffff,15330342000147,1,rais_2017,,,
89a8a06a013ffff,15404188000100,10,rais_2017,7,cep_changed_2018,DROGANEWS HM DE MADUREIRA LTDA
89a8a06a013ffff,15467346000503,1,rais_2017,,,
89a8a06a013ffff,15469955000674,36,rais_2017,38,rais_2017,CLFL COMERCIO DE ALIMENTOS LTDA
89a8a06a013ffff,15491278000267,1,rais_2017,1,rais_2017,BUBALEE CONFECCOES LTDA
89a8a06a013ffff,15559056000158,2,rais_2017,2,rais_2017,AHMED ADVOCACIA
89a8a06a013ffff,15589358000179,1,rais_2017,,,
89a8a06a013ffff,15598460000130,10,rais_2017,8,rais_2017,LDA ASSESSORIA CONTABIL
89a8a06a013ffff,15622088000312,18,rais_2017,37,rais_2017,SOFTTEK SOLUCOES EM SISTEMAS LTDA
89a8a06a013ffff,15783808000160,10,rais_2017,10,rais_2017,UNRICX UNHAS LTDA - ME
89a8a06a013ffff,16505551000147,1,rais_2017,,,
89a8a06a013ffff,16519285000101,,,2,new_estab_2018,BARBOZAGONFIO LTDA ME
89a8a06a013ffff,16564575000177,1,rais_2017,,,
89a8a06a013ffff,16613539000237,7,rais_2017,7,rais_2017,VALLE SUL DISTRIBUIDORA DE ALIMENTOS LTDA M
89a8a06a013ffff,16629836000190,1,rais_2017,9,rais_2017,BANKRIO INVESTIMENTOS E CONSULTORIA LTDA EPP
89a8a06a013ffff,16683206000101,2,rais_2017,,,
89a8a06a013ffff,16696061000175,112,rais_2017,52,rais_2017,INFORM BANK CERTIFICACAO E SOLUCOES EMPRESAR
89a8a06a013ffff,16724190000120,8,rais_2017,,,
89a8a06a013ffff,16727386000178,208,rais_2017,218,rais_2017,RIOPAR PARTICIPACOES SA
89a8a06a013ffff,16733791000107,1,rais_2017,,,
89a8a06a013ffff,16737733000143,4,rais_2017,5,rais_2017,ISRAEL CASTRO DE OLIVEIRA -ME
89a8a06a013ffff,16820848000105,4,rais_2017,3,rais_2017,FEDNAV BRASIL AGENCIA MARITIMA LTDA
89a8a06a013ffff,16980103000103,31,rais_2017,30,cep_changed_2018,MOVISAFE CONSULTORIA EMPRESARIAL PARA
89a8a06a013ffff,17008404000124,7,rais_2017,6,rais_2017,F Z FOODS LANCHONETE LTDA EPP
89a8a06a013ffff,17140376000102,1,rais_2017,,,
89a8a06a013ffff,17189811000185,6,rais_2017,3,rais_2017,IUS PREMIUM CURSOS LTDA ME
89a8a06a013ffff,17205016000133,,,4,new_estab_2018,MAGNATA GRILL BAR E RESTAURANTE EIRELI
89a8a06a013ffff,17266854000117,5,rais_2017,,,
89a8a06a013ffff,17339374000139,,,1,new_estab_2018,OBC PARTICIPACOES E CONSULTORIA LTDA
89a8a06a013ffff,17341883000104,13,rais_2017,178,rais_2017,ETT SMART OPERACOES INTELIGENTES LTDA
89a8a06a013ffff,17349881000153,6,rais_2017,6,cep_changed_2018,HUMAITAX CONTADORES EMPRESARIAIS LTDA ME
89a8a06a013ffff,17400240000186,1,rais_2017,1,rais_2017,PALADINO ADMINISTRADORA LTDA
89a8a06a013ffff,17446887000149,,,1,cep_changed_2018,SIMOES BRANDAO SOCIEDADE INDIVIDUAL DE A
89a8a06a013ffff,17539203000153,,,1,new_estab_2018,MARCELO LIMA DE SOUZA
89a8a06a013ffff,17582393000191,1,rais_2017,,,
89a8a06a013ffff,17636120000182,2,rais_2017,4,rais_2017,NF E DE A CIVIL TREIN EM DESENV E SERVICOS LT
89a8a06a013ffff,17804035000186,9,rais_2017,7,cep_changed_2018,MADX SERVICOS EDITORIAIS EIRELI
89a8a06a013ffff,17893028002303,,,3,new_estab_2018,CB2 INFORMACOES CADASTRAIS EIRELI
89a8a06a013ffff,17949680000197,2,rais_2017,2,rais_2017,OAKIM ADMINISTRADORA LTDA
89a8a06a013ffff,17958451000139,,,1,new_estab_2018,"SOCIEDADE DE ADVOGADOS ANDRADE, DAL FERRO & M"
89a8a06a013ffff,18065564000259,16,rais_2017,17,rais_2017,SABER INSTITUTO BRASILEIRO DE APRENDIZAGEM
89a8a06a013ffff,18096118000120,,,1,new_estab_2018,GLEICHER CANEDO CHAGAS SOCIEDADE DE ADVOGADO
89a8a06a013ffff,18096921000165,7,rais_2017,8,rais_2017,CONTRATE CUIDADOR CUIDADORES DE IDOSOS
89a8a06a013ffff,18148318000180,1,rais_2017,1,rais_2017,NOVO ATELIER DE COSTURA LTDA
89a8a06a013ffff,18168131000148,8,rais_2017,,,
89a8a06a013ffff,18182499000241,1,rais_2017,,,
89a8a06a013ffff,18239974000198,20,rais_2017,21,rais_2017,HORIUS 2020 ASSESSORIA EM TELECOMUNICACOES LT
89a8a06a013ffff,18585856000131,,,32,new_estab_2018,CURTO CAFE LTDA
89a8a06a013ffff,18805930000188,2,rais_2017,2,rais_2017,SANTOS E MACHADO SOCIEDADE DE ADVOGADOS
89a8a06a013ffff,19209069000158,4,rais_2017,4,rais_2017,2B & M CONSULTORIA IMOBILIARIA E PARTICIPACOE
89a8a06a013ffff,19246682000145,1,rais_2017,1,rais_2017,BL ADMINISTRACAO DE IMOVEIS LTDA.
89a8a06a013ffff,19428628000110,1,rais_2017,1,rais_2017,SINERGEO CONSULTORIA E REPRESENTACOES LTDA
89a8a06a013ffff,19726998000134,4,rais_2017,3,rais_2017,EUROPARTNER SERVICOS ADMINISTRATIVOS LTDA
89a8a06a013ffff,19934790000100,1,rais_2017,1,rais_2017,FORUS INSURANCE ADMINISTRACAO E CORRETAGEM DE
89a8a06a013ffff,20308876000107,1,rais_2017,1,rais_2017,E CARPIM ADVOCACIA CONSULTORIA E ADVS ASSOCIA
89a8a06a013ffff,20357367000174,3,rais_2017,2,rais_2017,PINHEIRO & PEREIRA ADVOGADOS
89a8a06a013ffff,20739216000180,4,rais_2017,,,
89a8a06a013ffff,20785159000176,6,rais_2017,,,
89a8a06a013ffff,20832863000132,1,rais_2017,,,
89a8a06a013ffff,20884088000240,1,rais_2017,,,
89a8a06a013ffff,20889256000109,2,rais_2017,,,
89a8a06a013ffff,21026233000133,,,1,new_estab_2018,BARIRI RJ PARTICIPACOES E EMPREENDIMENTOS IMO
89a8a06a013ffff,21228817000191,10,rais_2017,9,rais_2017,ZUX RIO LTDA ME
89a8a06a013ffff,21352467000170,5,rais_2017,6,rais_2017,INSTITUTO JOGUE LIMPO
89a8a06a013ffff,21481201000128,2,rais_2017,2,rais_2017,BIDUNZA IMOBILIARIA LTDA
89a8a06a013ffff,21494519000143,2,rais_2017,,,
89a8a06a013ffff,21542134000104,,,10,new_estab_2018,VARDE ASSESSORIA E CONSULTORIA EMPRESARIAL LT
89a8a06a013ffff,21554717000155,6,rais_2017,,,
89a8a06a013ffff,21583744000156,,,2,new_estab_2018,ALX MC OTICA LTDA ME
89a8a06a013ffff,21881744000132,1,rais_2017,1,rais_2017,KUBIS ADVOGADOS ASSOCIADOS
89a8a06a013ffff,21990572000135,2,rais_2017,1,cep_changed_2018,EXIMIA CAPITAL PARTNERS LTDA
89a8a06a013ffff,22206468000170,8,rais_2017,11,rais_2017,LYPE RESTAURANTE LTDA EPP
89a8a06a013ffff,22349130000177,1,rais_2017,,,
89a8a06a013ffff,22356697000251,5,rais_2017,5,rais_2017,TM SERVICOS DE ESTETICA E BELEZA LTDA ME
89a8a06a013ffff,22495514000106,4,rais_2017,4,rais_2017,W FERREIRA NEVES ADVOGADOS
89a8a06a013ffff,22648120000132,,,1,new_estab_2018,YURI MEDEIROS DE LIMA
89a8a06a013ffff,22658436000105,1,rais_2017,1,rais_2017,GR MOVIMENTO OTICO LTDA ME
89a8a06a013ffff,22682670000259,3,rais_2017,,,
89a8a06a013ffff,22720950000123,10,rais_2017,12,rais_2017,SILVA E FILHOS ASSEIO E CONSERVACAO EIRELI -
89a8a06a013ffff,22801969000102,2,rais_2017,2,rais_2017,INSTITUTO HERMOGENES DE YOGA LTDA
89a8a06a013ffff,22955752000149,1,rais_2017,,,
89a8a06a013ffff,22962334000189,,,1,new_estab_2018,ELSO DO COUTO E SILVA JUNIOR SOCIEDADE DE ADV
89a8a06a013ffff,22971829000174,10,rais_2017,3,rais_2017,SAUDE 10 INTERMEDIACAO LTDA
89a8a06a013ffff,22979422000193,2,rais_2017,2,rais_2017,GUIMARAES E LABANCA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,23170494000158,1,rais_2017,,,
89a8a06a013ffff,23248782000188,1,rais_2017,1,rais_2017,SANZIO NOGUEIRA SOCIEDADE DE ADVOGADOS RIO
89a8a06a013ffff,23397221000140,7,rais_2017,52,rais_2017,PRODIEL BRASIL PROJETOS DE INSTALACOES ELETRI
89a8a06a013ffff,23401716000104,4,rais_2017,10,rais_2017,RSUL VIDA CORRETORA DE SEGUROS S/S LTDA.
89a8a06a013ffff,23521488000106,6,rais_2017,,,
89a8a06a013ffff,23541327000176,3,rais_2017,2,rais_2017,BISTRO OUVIDOR CAFE E LANCHES LTDA ME
89a8a06a013ffff,23806092000105,1,rais_2017,1,rais_2017,REPORTERES SEM FRONTEIRAS BRASIL
89a8a06a013ffff,23821141000170,2,rais_2017,21,cep_changed_2018,MUITO MAIS SAUDE ADMINISTRADORA DE BENEFICIOS
89a8a06a013ffff,23854033000102,,,10,new_estab_2018,IRMAOS FRANCA AUTO CENTER LTDA ME
89a8a06a013ffff,23890683000103,2,rais_2017,,,
89a8a06a013ffff,24018258000183,614,rais_2017,486,rais_2017,PRODIEL NOVAMPER ENERGIAS RENOVAVEIS EIRELI
89a8a06a013ffff,24386512000104,9,rais_2017,,,
89a8a06a013ffff,24535180000174,3,rais_2017,,,
89a8a06a013ffff,24933378000106,3,rais_2017,1,rais_2017,CLAUDIO MOTTA SOCIEDADE INDIVIDUAL DE ADVOCAC
89a8a06a013ffff,24940988000137,3,rais_2017,8,rais_2017,RESTAURANTE IELE CONTEMPORANEO EIRELI
89a8a06a013ffff,25035776000178,1,rais_2017,1,rais_2017,LUCIA MUGAYAR SOCIEDADE INDIVIDUAL DE ADVOCAC
